day,time,sender_account,receipient_account,amount
9,13:50,acc6,acc4,74
9,13:50,acc7,acc6,53
9,13:53,acc6,acc3,35
9,13:53,acc7,acc5,50
9,13:54,acc3,acc7,51
9,13:55,acc6,acc1,46
9,13:55,acc7,acc3,28
9,13:55,acc7,acc4,71
9,13:55,acc7,acc5,43
9,13:57,acc4,acc6,57
9,13:58,acc3,acc5,58
9,13:58,acc7,acc2,36
9,13:59,acc7,acc6,56
9,14:00,acc4,acc7,47
9,14:00,acc5,acc4,65
9,14:00,acc5,acc6,49
9,14:00,acc6,acc1,48
9,14:02,acc1,acc3,74
9,14:02,acc3,acc1,53
9,14:02,acc6,acc5,68
9,14:03,acc1,acc4,70
9,14:03,acc4,acc1,50
9,14:04,acc1,acc5,29
9,14:04,acc6,acc7,36
9,14:05,acc1,acc5,41
9,14:06,acc2,acc4,70
9,14:06,acc3,acc6,57
9,14:06,acc7,acc1,40
9,14:07,acc6,acc4,72
9,14:08,acc5,acc2,26
9,14:08,acc7,acc4,64
9,14:09,acc7,acc3,51
9,14:11,acc1,acc3,72
9,14:11,acc1,acc7,63
9,14:12,acc7,acc1,48
9,14:12,acc7,acc6,35
9,14:13,acc1,acc4,44
9,14:13,acc3,acc1,68
9,14:13,acc6,acc7,48
9,14:14,acc2,acc3,75
9,14:14,acc4,acc2,37
9,14:15,acc5,acc1,60
9,14:16,acc3,acc6,40
9,14:16,acc4,acc7,31
9,14:17,acc1,acc7,37
9,14:17,acc5,acc1,74
9,14:17,acc6,acc3,59
9,14:18,acc2,acc6,29
9,14:19,acc5,acc1,52
9,14:19,acc6,acc7,30
9,14:19,acc7,acc5,61
9,14:21,acc5,acc3,39
9,14:21,acc5,acc6,58
9,14:21,acc7,acc5,40
9,14:22,acc1,acc3,55
9,14:22,acc3,acc6,71
9,14:22,acc4,acc7,27
9,14:22,acc5,acc2,27
9,14:23,acc3,acc5,75
9,14:23,acc3,acc6,25
9,14:23,acc4,acc2,74
9,14:24,acc4,acc3,27
9,14:26,acc2,acc4,66
9,14:26,acc7,acc3,73
9,14:28,acc7,acc4,35
9,14:29,acc3,acc1,63
9,14:30,acc5,acc4,37
9,14:31,acc1,acc2,32
9,14:31,acc3,acc5,27
9,14:32,acc2,acc5,43
9,14:32,acc5,acc3,27
9,14:33,acc6,acc1,26
9,14:34,acc4,acc5,69
9,14:35,acc2,acc7,74
9,14:35,acc4,acc2,32
9,14:36,acc4,acc3,30
9,14:37,acc1,acc4,28
9,14:37,acc4,acc1,60
9,14:37,acc4,acc3,44
9,14:37,acc4,acc6,32
9,14:38,acc4,acc7,45
9,14:38,acc5,acc3,47
9,14:39,acc7,acc1,58
9,14:41,acc2,acc7,39
9,14:41,acc3,acc6,58
9,14:42,acc4,acc3,68
9,14:42,acc7,acc2,36
9,14:44,acc1,acc5,64
9,14:44,acc2,acc1,30
9,14:44,acc5,acc3,57
9,14:44,acc5,acc4,45
9,14:45,acc2,acc6,57
9,14:46,acc6,acc5,32
9,14:47,acc7,acc4,52
9,14:48,acc1,acc6,59
9,14:48,acc4,acc1,63
9,14:49,acc1,acc7,66
9,14:49,acc4,acc3,59
9,14:49,acc4,acc7,26
9,14:49,acc5,acc3,60
9,14:50,acc4,acc3,57
9,14:51,acc1,acc6,63
9,14:51,acc2,acc4,74
9,14:52,acc2,acc6,45
9,14:53,acc6,acc4,75
9,14:54,acc3,acc4,73
9,14:54,acc4,acc5,26
9,14:54,acc6,acc1,45
9,14:55,acc2,acc1,60
9,14:55,acc3,acc1,74
9,14:55,acc3,acc7,45
9,14:55,acc5,acc6,31
9,14:56,acc6,acc3,35
9,14:56,acc7,acc6,47
9,14:57,acc3,acc4,46
9,14:57,acc4,acc1,42
9,14:57,acc6,acc7,30
9,14:58,acc3,acc5,48
9,14:58,acc4,acc1,48
9,14:59,acc5,acc2,58
9,14:59,acc7,acc1,26
9,14:59,acc7,acc2,27
9,15:00,acc2,acc1,49
9,15:00,acc5,acc2,61
9,15:01,acc1,acc6,47
9,15:01,acc2,acc5,67
9,15:01,acc7,acc6,50
9,15:02,acc1,acc6,55
9,15:04,acc1,acc4,45
9,15:04,acc1,acc6,47
9,15:04,acc6,acc4,32
9,15:05,acc3,acc7,73
9,15:05,acc4,acc7,56
9,15:05,acc5,acc7,42
9,15:05,acc7,acc3,74
9,15:06,acc2,acc1,51
9,15:07,acc2,acc3,49
9,15:07,acc6,acc4,71
9,15:07,acc6,acc7,30
9,15:08,acc4,acc6,54
9,15:08,acc7,acc6,39
9,15:09,acc2,acc1,61
9,15:09,acc4,acc7,68
9,15:10,acc6,acc2,28
9,15:11,acc6,acc5,32
9,15:12,acc2,acc5,54
9,15:12,acc7,acc2,69
9,15:13,acc2,acc7,60
9,15:13,acc3,acc6,61
9,15:13,acc4,acc1,29
9,15:13,acc4,acc1,69
9,15:13,acc4,acc7,70
9,15:13,acc7,acc2,50
9,15:14,acc7,acc6,56
9,15:15,acc4,acc1,52
9,15:16,acc2,acc3,42
9,15:17,acc2,acc1,53
9,15:17,acc5,acc4,65
9,15:18,acc6,acc1,34
9,15:18,acc7,acc1,44
9,15:18,acc7,acc2,66
9,15:20,acc2,acc3,40
9,15:20,acc2,acc5,65
9,15:23,acc5,acc4,45
9,15:24,acc1,acc5,64
9,15:24,acc5,acc6,39
9,15:24,acc5,acc6,55
9,15:25,acc5,acc6,38
9,15:25,acc7,acc4,61
9,15:27,acc3,acc4,71
9,15:28,acc3,acc5,68
9,15:28,acc3,acc7,27
9,15:28,acc5,acc1,44
9,15:29,acc4,acc3,70
9,15:30,acc3,acc1,47
9,15:31,acc1,acc7,58
9,15:31,acc3,acc6,43
9,15:31,acc3,acc7,66
9,15:31,acc4,acc3,50
9,15:31,acc5,acc1,60
9,15:31,acc5,acc3,54
9,15:31,acc6,acc1,64
9,15:32,acc1,acc7,56
9,15:34,acc4,acc6,45
9,15:34,acc6,acc7,32
9,15:35,acc1,acc4,58
9,15:35,acc3,acc6,45
9,15:36,acc2,acc3,56
9,15:36,acc6,acc4,37
9,15:37,acc2,acc3,68
9,15:37,acc6,acc3,66
9,15:38,acc7,acc2,45
9,15:39,acc2,acc3,65
9,15:40,acc3,acc2,53
9,15:40,acc7,acc2,34
9,15:41,acc5,acc3,63
9,15:42,acc1,acc4,33
9,15:42,acc4,acc5,75
9,15:43,acc6,acc7,68
9,15:44,acc5,acc7,74
9,15:44,acc7,acc2,45
9,15:45,acc7,acc4,55
9,15:46,acc4,acc5,27
9,15:47,acc2,acc4,35
9,15:48,acc1,acc6,69
9,15:48,acc6,acc5,26
9,15:48,acc7,acc3,46
9,15:48,acc7,acc4,65
9,15:49,acc1,acc4,67
9,15:49,acc1,acc4,71
9,15:49,acc2,acc4,29
9,15:49,acc4,acc7,51
9,15:49,acc6,acc5,52
9,15:51,acc3,acc2,48
9,15:51,acc5,acc1,34
9,15:51,acc6,acc1,72
9,15:52,acc2,acc4,66
9,15:52,acc3,acc7,49
9,15:52,acc4,acc5,45
9,15:53,acc3,acc4,75
9,15:53,acc5,acc7,66
9,15:54,acc2,acc3,32
9,15:54,acc3,acc1,43
9,15:55,acc3,acc7,57
9,15:56,acc3,acc5,35
9,15:56,acc3,acc7,54
9,15:56,acc6,acc4,28
9,15:57,acc5,acc1,28
9,15:58,acc2,acc1,36
9,15:58,acc6,acc3,54
9,16:00,acc5,acc7,42
9,16:01,acc1,acc4,52
9,16:01,acc1,acc6,54
9,16:02,acc1,acc4,70
9,16:03,acc2,acc3,48
9,16:04,acc4,acc1,66
9,16:05,acc5,acc1,58
9,16:06,acc1,acc7,71
9,16:06,acc2,acc6,26
9,16:06,acc2,acc7,60
9,16:07,acc3,acc2,67
9,16:07,acc5,acc4,34
9,16:07,acc7,acc6,64
9,16:08,acc2,acc1,54
9,16:08,acc4,acc2,45
9,16:08,acc7,acc3,75
9,16:09,acc2,acc4,44
9,16:09,acc7,acc5,61
9,16:10,acc4,acc2,38
9,16:10,acc5,acc3,31
9,16:11,acc2,acc1,54
9,16:11,acc7,acc3,45
9,16:13,acc4,acc2,72
9,16:13,acc4,acc3,52
9,16:13,acc6,acc1,63
9,16:13,acc6,acc3,72
9,16:14,acc5,acc7,48
9,16:15,acc2,acc4,49
9,16:18,acc2,acc7,48
9,16:18,acc4,acc1,60
9,16:18,acc5,acc6,41
9,16:19,acc3,acc7,45
9,16:20,acc3,acc5,48
9,16:21,acc6,acc3,30
9,16:23,acc2,acc1,59
9,16:23,acc2,acc3,46
9,16:23,acc2,acc5,74
9,16:23,acc2,acc7,72
9,16:23,acc3,acc4,54
9,16:23,acc5,acc7,34
9,16:24,acc3,acc4,58
9,16:24,acc6,acc1,33
9,16:25,acc6,acc3,44
9,16:25,acc7,acc6,66
9,16:27,acc3,acc5,51
9,16:27,acc7,acc3,40
9,16:28,acc2,acc4,47
9,16:28,acc5,acc3,62
9,16:28,acc7,acc1,69
9,16:28,acc7,acc4,34
9,16:29,acc1,acc2,32
9,16:29,acc1,acc7,37
9,16:29,acc7,acc5,69
9,16:29,acc7,acc6,32
9,16:30,acc1,acc3,45
9,16:31,acc1,acc2,28
9,16:31,acc6,acc3,35
9,16:32,acc2,acc5,73
9,16:32,acc3,acc6,59
9,16:32,acc5,acc4,43
9,16:33,acc5,acc6,66
9,16:33,acc7,acc3,43
9,16:34,acc1,acc3,72
9,16:34,acc1,acc4,54
9,16:34,acc5,acc4,27
9,16:35,acc1,acc7,51
9,16:35,acc5,acc3,46
9,16:36,acc1,acc3,69
9,16:36,acc4,acc5,56
9,16:36,acc7,acc6,72
9,16:37,acc6,acc2,71
9,16:37,acc7,acc4,71
9,16:38,acc3,acc4,64
9,16:40,acc2,acc4,58
9,16:40,acc3,acc1,58
9,16:40,acc4,acc1,52
9,16:40,acc7,acc1,41
9,16:40,acc7,acc1,25
9,16:41,acc6,acc7,40
9,16:41,acc7,acc2,57
9,16:42,acc1,acc5,63
9,16:42,acc2,acc5,72
9,16:42,acc6,acc3,52
9,16:42,acc6,acc7,36
9,16:42,acc7,acc2,30
9,16:43,acc1,acc2,58
9,16:43,acc1,acc7,41
9,16:43,acc4,acc3,59
9,16:43,acc4,acc3,45
9,16:44,acc2,acc6,69
9,16:45,acc1,acc2,33
9,16:45,acc1,acc4,47
9,16:46,acc2,acc1,61
9,16:46,acc4,acc3,43
9,16:46,acc7,acc1,45
9,16:46,acc7,acc3,46
9,16:47,acc4,acc5,65
9,16:48,acc1,acc6,33
9,16:48,acc3,acc2,75
9,16:48,acc4,acc2,48
9,16:48,acc5,acc1,62
9,16:49,acc2,acc1,35
9,16:49,acc3,acc7,32
9,16:50,acc1,acc3,72
9,16:50,acc7,acc1,42
9,16:51,acc2,acc5,35
9,16:51,acc2,acc6,42
9,16:51,acc3,acc6,52
9,16:51,acc4,acc1,53
9,16:52,acc1,acc2,36
9,16:52,acc1,acc3,27
9,16:52,acc3,acc4,49
9,16:53,acc1,acc6,53
9,16:53,acc2,acc6,44
9,16:53,acc4,acc2,28
9,16:53,acc4,acc3,58
9,16:53,acc5,acc2,48
9,16:53,acc6,acc5,26
9,16:53,acc6,acc7,57
9,16:54,acc1,acc6,41
9,16:54,acc5,acc7,65
9,16:54,acc6,acc2,73
9,16:55,acc7,acc6,63
9,16:56,acc1,acc2,52
9,16:56,acc2,acc1,65
9,16:56,acc3,acc1,63
9,16:56,acc6,acc5,66
9,16:57,acc1,acc6,74
9,16:57,acc2,acc5,33
9,16:58,acc2,acc5,65
9,16:58,acc3,acc5,56
9,16:58,acc7,acc6,43
9,16:59,acc1,acc4,65
9,16:59,acc7,acc1,48
10,08:00,acc6,acc4,51
10,08:00,acc7,acc6,40
10,08:01,acc4,acc6,30
10,08:02,acc1,acc6,41
10,08:02,acc2,acc6,35
10,08:02,acc4,acc2,30
10,08:03,acc1,acc7,55
10,08:03,acc2,acc3,37
10,08:04,acc3,acc6,55
10,08:05,acc1,acc4,66
10,08:06,acc3,acc2,41
10,08:07,acc1,acc5,26
10,08:08,acc4,acc5,44
10,08:08,acc5,acc2,34
10,08:10,acc7,acc1,72
10,08:11,acc3,acc6,62
10,08:12,acc6,acc2,68
10,08:13,acc3,acc4,39
10,08:13,acc4,acc7,74
10,08:14,acc2,acc5,49
10,08:14,acc6,acc3,27
10,08:14,acc6,acc7,45
10,08:15,acc2,acc5,69
10,08:15,acc7,acc2,48
10,08:16,acc1,acc3,44
10,08:16,acc2,acc7,74
10,08:16,acc3,acc7,74
10,08:16,acc5,acc4,63
10,08:16,acc6,acc4,39
10,08:17,acc2,acc1,70
10,08:17,acc5,acc1,30
10,08:17,acc6,acc5,45
10,08:17,acc7,acc5,46
10,08:18,acc1,acc4,37
10,08:18,acc5,acc2,58
10,08:19,acc3,acc5,52
10,08:19,acc6,acc4,36
10,08:20,acc3,acc5,67
10,08:20,acc6,acc5,72
10,08:20,acc7,acc1,73
10,08:20,acc7,acc6,51
10,08:21,acc7,acc3,67
10,08:22,acc1,acc6,43
10,08:23,acc2,acc1,39
10,08:23,acc5,acc6,72
10,08:24,acc2,acc3,30
10,08:25,acc2,acc5,34
10,08:25,acc2,acc5,32
10,08:25,acc7,acc6,43
10,08:26,acc4,acc1,69
10,08:26,acc5,acc2,72
10,08:26,acc5,acc6,49
10,08:27,acc2,acc1,70
10,08:27,acc2,acc4,41
10,08:27,acc3,acc2,52
10,08:27,acc3,acc6,42
10,08:28,acc3,acc4,70
10,08:28,acc4,acc3,31
10,08:29,acc4,acc1,33
10,08:29,acc7,acc5,45
10,08:30,acc6,acc2,37
10,08:31,acc6,acc7,70
10,08:32,acc1,acc7,73
10,08:32,acc2,acc4,40
10,08:32,acc2,acc6,62
10,08:32,acc6,acc4,62
10,08:33,acc7,acc4,74
10,08:35,acc2,acc1,55
10,08:35,acc2,acc4,55
10,08:35,acc3,acc1,31
10,08:35,acc4,acc6,50
10,08:35,acc4,acc7,25
10,08:35,acc5,acc6,49
10,08:35,acc5,acc7,41
10,08:35,acc6,acc4,53
10,08:36,acc1,acc5,61
10,08:36,acc1,acc6,75
10,08:36,acc2,acc5,48
10,08:36,acc4,acc2,60
10,08:37,acc3,acc6,59
10,08:38,acc3,acc2,43
10,08:38,acc4,acc7,33
10,08:39,acc4,acc7,52
10,08:39,acc6,acc3,64
10,08:40,acc3,acc4,31
10,08:40,acc3,acc7,26
10,08:41,acc1,acc7,36
10,08:41,acc3,acc7,35
10,08:41,acc4,acc7,56
10,08:42,acc1,acc5,34
10,08:42,acc7,acc1,43
10,08:43,acc5,acc7,39
10,08:44,acc2,acc3,32
10,08:44,acc4,acc3,61
10,08:45,acc2,acc3,47
10,08:45,acc5,acc6,27
10,08:45,acc6,acc5,59
10,08:46,acc3,acc5,45
10,08:46,acc5,acc7,32
10,08:46,acc6,acc3,63
10,08:46,acc6,acc5,74
10,08:46,acc7,acc6,39
10,08:47,acc2,acc1,36
10,08:47,acc7,acc6,56
10,08:48,acc1,acc6,74
10,08:48,acc6,acc1,67
10,08:49,acc1,acc5,64
10,08:49,acc3,acc5,55
10,08:49,acc4,acc1,35
10,08:49,acc5,acc1,27
10,08:49,acc5,acc4,63
10,08:50,acc4,acc6,49
10,08:51,acc6,acc2,74
10,08:52,acc3,acc1,43
10,08:52,acc4,acc7,62
10,08:52,acc7,acc3,66
10,08:53,acc6,acc3,34
10,08:53,acc6,acc3,34
10,08:54,acc3,acc2,52
10,08:55,acc1,acc2,66
10,08:55,acc1,acc6,33
10,08:55,acc3,acc5,42
10,08:56,acc1,acc3,41
10,08:56,acc3,acc7,61
10,08:56,acc4,acc2,36
10,08:57,acc2,acc1,27
10,08:57,acc5,acc6,31
10,08:58,acc4,acc5,59
10,08:58,acc5,acc3,36
10,08:59,acc3,acc6,45
10,09:00,acc1,acc7,31
10,09:00,acc5,acc4,57
10,09:01,acc2,acc5,64
10,09:01,acc5,acc2,28
10,09:01,acc5,acc6,61
10,09:02,acc3,acc5,45
10,09:02,acc7,acc6,45
10,09:04,acc3,acc2,69
10,09:05,acc4,acc7,28
10,09:06,acc3,acc1,52
10,09:06,acc3,acc4,33
10,09:06,acc5,acc2,44
10,09:06,acc5,acc4,57
10,09:06,acc7,acc2,48
10,09:08,acc6,acc3,42
10,09:09,acc7,acc2,66
10,09:10,acc1,acc7,56
10,09:11,acc6,acc4,50
10,09:12,acc1,acc2,49
10,09:14,acc6,acc1,59
10,09:15,acc1,acc7,44
10,09:15,acc5,acc3,28
10,09:15,acc5,acc7,73
10,09:16,acc1,acc6,63
10,09:16,acc3,acc7,63
10,09:16,acc6,acc1,72
10,09:16,acc6,acc4,64
10,09:17,acc1,acc7,55
10,09:18,acc7,acc1,74
10,09:19,acc2,acc6,51
10,09:20,acc1,acc6,31
10,09:20,acc2,acc3,54
10,09:20,acc2,acc3,30
10,09:20,acc2,acc4,48
10,09:20,acc3,acc1,49
10,09:20,acc5,acc4,27
10,09:20,acc6,acc7,40
10,09:21,acc3,acc2,41
10,09:21,acc5,acc3,47
10,09:22,acc6,acc2,29
10,09:23,acc4,acc1,26
10,09:24,acc3,acc2,26
10,09:24,acc3,acc7,55
10,09:25,acc1,acc5,49
10,09:25,acc7,acc2,36
10,09:26,acc3,acc6,34
10,09:26,acc7,acc6,52
10,09:28,acc6,acc7,73
10,09:28,acc7,acc3,44
10,09:29,acc5,acc6,52
10,09:29,acc6,acc2,30
10,09:30,acc5,acc6,48
10,09:30,acc7,acc1,36
10,09:31,acc2,acc7,30
10,09:31,acc5,acc3,30
10,09:32,acc4,acc5,39
10,09:32,acc4,acc5,60
10,09:33,acc3,acc5,41
10,09:34,acc1,acc5,58
10,09:35,acc2,acc5,45
10,09:35,acc2,acc7,31
10,09:37,acc7,acc4,52
10,09:38,acc3,acc4,66
10,09:39,acc2,acc4,37
10,09:39,acc6,acc5,36
10,09:40,acc3,acc1,52
10,09:40,acc5,acc1,40
10,09:42,acc1,acc7,49
10,09:42,acc6,acc3,26
10,09:43,acc2,acc6,58
10,09:43,acc3,acc6,41
10,09:43,acc4,acc7,56
10,09:43,acc6,acc4,46
10,09:44,acc3,acc2,69
10,09:44,acc3,acc4,48
10,09:45,acc2,acc6,68
10,09:45,acc3,acc7,71
10,09:45,acc4,acc5,74
10,09:45,acc7,acc3,64
10,09:46,acc2,acc1,74
10,09:46,acc3,acc6,29
10,09:46,acc7,acc4,71
10,09:47,acc2,acc3,72
10,09:47,acc4,acc3,71
10,09:48,acc2,acc3,50
10,09:48,acc2,acc6,34
10,09:48,acc3,acc5,66
10,09:49,acc3,acc7,52
10,09:49,acc6,acc7,56
10,09:50,acc4,acc5,48
10,09:51,acc2,acc1,74
10,09:51,acc4,acc3,70
10,09:53,acc2,acc1,53
10,09:54,acc7,acc2,71
10,09:55,acc1,acc2,55
10,09:56,acc7,acc2,28
10,09:57,acc2,acc1,40
10,09:57,acc7,acc1,26
10,09:58,acc5,acc1,55
10,09:59,acc1,acc7,41
10,10:00,acc5,acc7,48
10,10:01,acc2,acc7,56
10,10:02,acc5,acc3,43
10,10:03,acc1,acc6,48
10,10:03,acc6,acc4,71
10,10:04,acc4,acc2,60
10,10:05,acc2,acc4,39
10,10:05,acc4,acc2,71
10,10:05,acc6,acc7,53
10,10:06,acc1,acc7,67
10,10:06,acc5,acc6,75
10,10:07,acc7,acc5,25
10,10:08,acc5,acc3,44
10,10:08,acc7,acc4,72
10,10:10,acc1,acc2,61
10,10:11,acc7,acc3,48
10,10:12,acc6,acc4,47
10,10:13,acc6,acc2,27
10,10:13,acc6,acc7,57
10,10:13,acc7,acc1,34
10,10:14,acc2,acc6,58
10,10:14,acc2,acc7,75
10,10:15,acc5,acc2,34
10,10:15,acc5,acc7,25
10,10:15,acc7,acc2,68
10,10:15,acc7,acc2,66
10,10:16,acc1,acc6,57
10,10:16,acc1,acc6,32
10,10:16,acc2,acc1,70
10,10:16,acc2,acc3,27
10,10:16,acc6,acc1,39
10,10:16,acc7,acc3,49
10,10:18,acc5,acc2,58
10,10:18,acc6,acc5,29
10,10:18,acc7,acc3,70
10,10:20,acc4,acc1,43
10,10:20,acc6,acc7,26
10,10:20,acc7,acc1,45
10,10:20,acc7,acc1,44
10,10:21,acc1,acc4,47
10,10:21,acc2,acc4,68
10,10:21,acc5,acc1,69
10,10:21,acc6,acc1,36
10,10:22,acc1,acc7,49
10,10:22,acc5,acc1,52
10,10:23,acc4,acc5,59
10,10:24,acc1,acc3,28
10,10:24,acc3,acc4,64
10,10:24,acc6,acc5,56
10,10:25,acc3,acc2,70
10,10:27,acc1,acc5,36
10,10:27,acc6,acc2,45
10,10:28,acc1,acc6,52
10,10:29,acc1,acc4,42
10,10:29,acc2,acc1,45
10,10:29,acc3,acc2,66
10,10:29,acc7,acc2,37
10,10:30,acc3,acc1,26
10,10:30,acc4,acc6,31
10,10:31,acc1,acc2,30
10,10:32,acc1,acc3,62
10,10:32,acc5,acc1,43
10,10:32,acc5,acc2,61
10,10:32,acc7,acc6,37
10,10:33,acc3,acc5,32
10,10:33,acc7,acc4,27
10,10:33,acc7,acc5,60
10,10:34,acc2,acc1,51
10,10:36,acc1,acc3,71
10,10:37,acc3,acc5,47
10,10:37,acc6,acc3,63
10,10:37,acc6,acc7,52
10,10:37,acc7,acc2,43
10,10:38,acc7,acc2,59
10,10:39,acc3,acc1,48
10,10:39,acc5,acc3,56
10,10:40,acc7,acc5,57
10,10:41,acc2,acc5,37
10,10:41,acc4,acc6,63
10,10:41,acc6,acc7,61
10,10:41,acc7,acc6,29
10,10:42,acc6,acc1,66
10,10:43,acc7,acc4,31
10,10:43,acc7,acc5,39
10,10:44,acc5,acc3,51
10,10:46,acc1,acc5,47
10,10:46,acc3,acc7,30
10,10:46,acc4,acc6,61
10,10:47,acc1,acc5,39
10,10:47,acc1,acc5,64
10,10:48,acc1,acc6,25
10,10:48,acc3,acc5,28
10,10:48,acc3,acc5,74
10,10:48,acc5,acc4,64
10,10:48,acc6,acc4,31
10,10:48,acc7,acc3,68
10,10:48,acc7,acc6,62
10,10:49,acc1,acc3,57
10,10:49,acc1,acc5,61
10,10:49,acc4,acc7,67
10,10:50,acc2,acc7,64
10,10:50,acc4,acc3,29
10,10:50,acc4,acc7,44
10,10:50,acc7,acc2,71
10,10:50,acc7,acc5,39
10,10:51,acc1,acc3,37
10,10:51,acc3,acc7,29
10,10:51,acc7,acc2,32
10,10:52,acc5,acc4,66
10,10:52,acc7,acc5,54
10,10:53,acc3,acc6,44
10,10:53,acc3,acc7,54
10,10:53,acc5,acc7,51
10,10:54,acc2,acc3,56
10,10:54,acc3,acc5,47
10,10:54,acc5,acc3,75
10,10:54,acc7,acc5,52
10,10:55,acc2,acc5,44
10,10:55,acc3,acc5,26
10,10:55,acc6,acc7,39
10,10:56,acc3,acc1,30
10,10:57,acc2,acc7,56
10,10:57,acc3,acc2,66
10,10:57,acc7,acc3,28
10,10:58,acc1,acc4,25
10,10:58,acc3,acc2,69
10,10:58,acc4,acc7,47
10,10:59,acc5,acc1,59
10,10:59,acc6,acc5,67
10,10:59,acc7,acc2,69
10,10:59,acc7,acc3,55
10,11:00,acc5,acc4,39
10,11:00,acc5,acc7,73
10,11:01,acc4,acc5,51
10,11:02,acc3,acc7,28
10,11:02,acc4,acc7,59
10,11:03,acc3,acc1,52
10,11:03,acc6,acc3,51
10,11:04,acc3,acc4,49
10,11:04,acc4,acc5,37
10,11:04,acc7,acc1,32
10,11:04,acc7,acc6,28
10,11:05,acc5,acc3,34
10,11:05,acc7,acc5,40
10,11:06,acc6,acc1,52
10,11:08,acc2,acc3,40
10,11:08,acc2,acc5,25
10,11:08,acc3,acc2,48
10,11:08,acc4,acc1,43
10,11:09,acc3,acc1,57
10,11:09,acc4,acc3,73
10,11:09,acc6,acc5,33
10,11:10,acc2,acc1,68
10,11:10,acc4,acc3,56
10,11:10,acc6,acc1,48
10,11:11,acc1,acc7,32
10,11:11,acc6,acc2,39
10,11:11,acc7,acc5,43
10,11:12,acc3,acc1,64
10,11:12,acc5,acc1,71
10,11:13,acc1,acc2,35
10,11:13,acc1,acc6,63
10,11:13,acc4,acc3,35
10,11:13,acc5,acc3,30
10,11:14,acc2,acc3,72
10,11:14,acc6,acc3,70
10,11:14,acc6,acc5,34
10,11:15,acc1,acc4,61
10,11:15,acc2,acc4,44
10,11:15,acc2,acc5,59
10,11:16,acc5,acc3,38
10,11:16,acc6,acc5,36
10,11:17,acc6,acc2,70
10,11:17,acc7,acc6,51
10,11:18,acc5,acc7,67
10,11:19,acc2,acc3,28
10,11:21,acc2,acc7,36
10,11:21,acc3,acc2,29
10,11:22,acc2,acc6,51
10,11:22,acc3,acc1,72
10,11:22,acc5,acc7,52
10,11:23,acc6,acc2,44
10,11:24,acc5,acc7,35
10,11:24,acc6,acc3,61
10,11:25,acc1,acc5,58
10,11:25,acc4,acc3,25
10,11:26,acc4,acc5,62
10,11:26,acc7,acc5,30
10,11:27,acc3,acc4,36
10,11:28,acc3,acc2,47
10,11:28,acc3,acc4,70
10,11:28,acc3,acc5,42
10,11:28,acc4,acc5,45
10,11:28,acc6,acc1,73
10,11:29,acc4,acc7,51
10,11:29,acc7,acc1,68
10,11:31,acc7,acc3,51
10,11:32,acc1,acc2,34
10,11:32,acc4,acc1,41
10,11:32,acc4,acc6,37
10,11:32,acc4,acc7,40
10,11:32,acc6,acc4,31
10,11:33,acc4,acc2,49
10,11:33,acc6,acc1,58
10,11:34,acc7,acc4,44
10,11:36,acc1,acc6,70
10,11:36,acc6,acc7,63
10,11:37,acc1,acc2,55
10,11:37,acc4,acc5,71
10,11:37,acc6,acc3,60
10,11:38,acc1,acc4,72
10,11:38,acc3,acc4,41
10,11:38,acc6,acc5,59
10,11:38,acc7,acc4,43
10,11:39,acc1,acc2,43
10,11:40,acc6,acc5,52
10,11:41,acc7,acc4,61
10,11:42,acc1,acc2,26
10,11:42,acc1,acc5,52
10,11:42,acc2,acc7,32
10,11:43,acc4,acc7,37
10,11:43,acc5,acc7,44
10,11:43,acc7,acc5,41
10,11:44,acc3,acc1,32
10,11:44,acc3,acc2,71
10,11:45,acc2,acc3,75
10,11:45,acc6,acc3,71
10,11:46,acc5,acc1,34
10,11:47,acc1,acc3,34
10,11:47,acc5,acc4,36
10,11:48,acc2,acc6,45
10,11:48,acc4,acc2,62
10,11:50,acc2,acc1,60
10,11:51,acc5,acc6,28
10,11:52,acc4,acc5,69
10,11:52,acc6,acc2,35
10,11:52,acc6,acc7,33
10,11:53,acc4,acc5,34
10,11:54,acc2,acc6,62
10,11:54,acc6,acc2,69
10,11:54,acc7,acc2,33
10,11:54,acc7,acc2,48
10,11:55,acc5,acc2,53
10,11:55,acc6,acc7,30
10,11:55,acc7,acc1,73
10,11:55,acc7,acc4,34
10,11:56,acc6,acc4,68
10,11:56,acc7,acc4,28
10,11:57,acc3,acc6,73
10,11:58,acc1,acc6,31
10,11:58,acc4,acc5,73
10,11:59,acc1,acc5,43
10,11:59,acc4,acc3,49
10,11:59,acc6,acc7,45
10,11:59,acc7,acc3,55
10,12:00,acc6,acc2,61
10,12:00,acc7,acc1,38
10,12:01,acc5,acc1,65
10,12:02,acc1,acc2,58
10,12:02,acc3,acc2,30
10,12:02,acc4,acc5,74
10,12:03,acc1,acc3,42
10,12:03,acc7,acc6,42
10,12:04,acc6,acc4,66
10,12:05,acc1,acc3,71
10,12:05,acc2,acc4,52
10,12:05,acc3,acc2,42
10,12:06,acc2,acc3,60
10,12:06,acc3,acc1,35
10,12:06,acc4,acc5,75
10,12:08,acc2,acc6,43
10,12:09,acc2,acc7,60
10,12:09,acc6,acc4,55
10,12:10,acc2,acc3,46
10,12:10,acc7,acc3,41
10,12:12,acc4,acc6,46
10,12:13,acc1,acc5,63
10,12:13,acc7,acc1,33
10,12:14,acc3,acc7,45
